,episode_id,transition_id,state,action,immediate_reward,delayed_reward,infer_reward,infer_reward_gp,done,next_state,reward,weight,priority,pred_action,pred_reward
0,0,0,[0 0],0,0.0,0,,,False,[0 1],0.0,6.3500127000254e-05,1.0,0.0,4.938411712646484
1,0,1,[0 1],0,0.0,0,,,False,[0 2],0.0,6.3500127000254e-05,1.0,1.0,5.33389139175415
2,0,2,[0 2],1,0.0,0,,,False,[1 2],0.0,6.3500127000254e-05,1.0,1.0,5.077729225158691
3,0,3,[1 2],1,5.0,0,,,False,[2 2],5.0,6.3500127000254e-05,1.0,1.0,5.818112850189209
4,0,4,[2 2],0,0.0,0,,,False,[2 3],0.0,6.3500127000254e-05,1.0,1.0,4.206503391265869
5,0,5,[2 3],0,0.0,0,,,False,[3 3],0.0,6.3500127000254e-05,1.0,1.0,4.822333812713623
6,0,6,[3 3],0,0.0,0,,,False,[3 4],0.0,6.3500127000254e-05,1.0,0.0,3.265815258026123
7,0,7,[3 4],0,0.0,0,,,False,[3 5],0.0,6.3500127000254e-05,1.0,1.0,3.80260968208313
8,0,8,[3 5],1,0.0,0,,,False,[4 5],0.0,6.3500127000254e-05,1.0,1.0,3.5550591945648193
9,0,9,[4 5],0,0.0,0,,,False,[5 5],0.0,6.3500127000254e-05,1.0,1.0,2.8810815811157227
10,0,10,[5 5],0,0.0,0,,,False,[5 6],0.0,6.3500127000254e-05,1.0,0.0,1.95039963722229
11,0,11,[5 6],0,0.0,0,,,False,[5 7],0.0,6.3500127000254e-05,1.0,1.0,2.0768673419952393
12,0,12,[5 7],0,0.0,0,,,False,[5 8],0.0,6.3500127000254e-05,1.0,1.0,2.5757246017456055
13,0,13,[5 8],1,0.0,0,,,False,[6 8],0.0,6.3500127000254e-05,1.0,1.0,1.308394432067871
14,0,14,[6 8],1,0.0,0,,,False,[7 8],0.0,6.3500127000254e-05,1.0,1.0,1.797537088394165
15,0,15,[7 8],1,0.0,0,,,False,[8 8],0.0,6.3500127000254e-05,1.0,0.0,0.6357178092002869
16,0,16,[8 8],1,0.0,0,,,False,[9 8],0.0,6.3500127000254e-05,1.0,0.0,0.1461074948310852
17,0,17,[9 8],0,-3.0,0,,,False,[9 9],-3.0,6.3500127000254e-05,1.0,0.0,-1.1926465034484863
18,0,18,[9 9],0,-1.0,1,,,True,[-1 -1],-1.0,6.3500127000254e-05,1.0,0.0,-0.47292059659957886
19,21,0,[0 0],1,0.0,0,,,False,[1 0],0.0,6.3500127000254e-05,1.0,0.0,4.938411712646484
20,21,1,[1 0],0,0.0,0,,,False,[1 1],0.0,6.3500127000254e-05,1.0,0.0,4.877318382263184
21,21,2,[1 1],0,0.0,0,,,False,[1 2],0.0,6.3500127000254e-05,1.0,0.0,5.697319507598877
22,21,3,[1 2],0,0.0,0,,,False,[1 3],0.0,6.3500127000254e-05,1.0,1.0,5.818112850189209
23,21,4,[1 3],1,0.0,0,,,False,[2 3],0.0,6.3500127000254e-05,1.0,1.0,4.808056831359863
24,21,5,[2 3],0,0.0,0,,,False,[2 4],0.0,6.3500127000254e-05,1.0,1.0,4.822333812713623
25,21,6,[2 4],1,0.0,0,,,False,[3 4],0.0,6.3500127000254e-05,1.0,1.0,4.186988830566406
26,21,7,[3 4],1,0.0,0,,,False,[4 4],0.0,6.3500127000254e-05,1.0,1.0,3.80260968208313
27,21,8,[4 4],1,0.0,0,,,False,[4 5],0.0,6.3500127000254e-05,1.0,0.0,2.5481064319610596
28,21,9,[4 5],0,0.0,0,,,False,[4 6],0.0,6.3500127000254e-05,1.0,1.0,2.8810815811157227
29,21,10,[4 6],1,0.0,0,,,False,[5 6],0.0,6.3500127000254e-05,1.0,1.0,2.9922351837158203
30,21,11,[5 6],0,0.0,0,,,False,[5 7],0.0,6.3500127000254e-05,1.0,1.0,2.0768673419952393
31,21,12,[5 7],0,0.0,0,,,False,[5 8],0.0,6.3500127000254e-05,1.0,1.0,2.5757246017456055
32,21,13,[5 8],0,0.0,0,,,False,[6 8],0.0,6.3500127000254e-05,1.0,1.0,1.308394432067871
